,Survived,Age,SibSp,Parch,Fare,Pclass_2,Pclass_3,Sex_male,Embarked_Q,Embarked_S,Cabinletter_B,Cabinletter_C,Cabinletter_D,Cabinletter_E,Cabinletter_F,Cabinletter_G,Cabinletter_T
173,0.0,-0.5333333333333333,0.0,0.0,-0.2827766613540295,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,1.8,0.0,0.0,0.7034162566696693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,-0.7333333333333333,1.0,1.0,-0.2858429769246761,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,-0.836152137518058,3.0,1.0,0.4769463308156052,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,1.4,0.0,0.0,0.6175204421038042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.06666666666666667,0.0,0.0,-0.06298073591573695,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.4666666666666667,0.0,0.0,-0.6260047813734322,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,-2.2700426359496784,8.0,2.0,2.3861738618252373,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.32172887820515966,0.0,0.0,0.025803825098745778,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,-1.3333333333333333,4.0,2.0,0.7333734668422146,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,1.0,-1.8666666666666667,2.0,1.0,1.0630673549996534,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
184,1.0,-1.6666666666666667,0.0,2.0,0.3278878802577783,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,1.0599364822981268,0.0,0.0,1.5394723165407802,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,1.0,-0.5269523199964458,1.0,0.0,0.04529311897997366,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,1.0,1.0666666666666667,0.0,0.0,0.5238635576190146,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.7333333333333333,1.0,1.0,0.04529311897997366,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.4666666666666667,0.0,0.0,-0.2840412999792114,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,1.0,0.2,0.0,0.0,-0.06298073591573695,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,-0.6666666666666666,0.0,0.0,-0.06298073591573695,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,1.0,-0.6666666666666666,1.0,0.0,-0.2858429769246761,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,1.0,-1.7333333333333334,1.0,1.0,0.5000433095419583,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
194,1.0,1.0,0.0,0.0,0.5745703693437738,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
195,1.0,1.9333333333333333,0.0,0.0,5.719743953987942,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.1536950380776446,0.0,0.0,-0.29035583119672925,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.8666666666666667,0.0,1.0,-0.26202272884761973,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1.0,-0.24817201903287486,0.0,0.0,-0.29035583119672925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,-0.3333333333333333,0.0,0.0,-0.06298073591573695,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,-0.06666666666666667,0.0,0.0,-0.21456413276973182,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,-2.2863901397122586,8.0,2.0,2.3861738618252373,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.3333333333333333,0.0,0.0,-0.3446746587208094,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,1.1,0.0,0.0,-0.31309334072482853,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,1.0,-0.7333333333333333,0.0,0.0,-0.277362968609244,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,-1.8,0.0,1.0,-0.17287869863488323,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
206,0.0,0.2,1.0,0.0,0.06045145866537313,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,1.0,-0.2,0.0,0.0,0.18767323816783318,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,1.0,-0.8666666666666667,0.0,0.0,-0.29035583119672925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,1.0,0.7333333333333333,0.0,0.0,0.7165910193333795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,-0.3333333333333333,0.0,0.0,-0.32067251056752827,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,1.0,0.4,0.0,0.0,0.283495599750537,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,-0.4666666666666667,0.0,0.0,-0.3120106021758714,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.06666666666666667,0.0,0.0,-0.06298073591573695,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,-0.12011872944913146,1.0,0.0,-0.29035583119672925,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,1.0,0.13333333333333333,1.0,0.0,4.279883583951216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
216,1.0,-0.13333333333333333,0.0,0.0,-0.2827766613540295,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.8666666666666667,1.0,0.0,0.5433528515002425,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1.0,0.2,0.0,0.0,2.6781538008454024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
219,0.0,0.06666666666666667,0.0,0.0,-0.1712545908114476,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1.0,-0.8666666666666667,0.0,0.0,-0.277362968609244,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,-0.13333333333333333,0.0,0.0,-0.06298073591573695,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,1.4666666666666666,0.0,0.0,-0.277362968609244,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,0.04946804303037382,0.0,0.0,-0.2840412999792114,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1.0,0.6,1.0,0.0,3.27185399487215,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
225,0.0,-0.4666666666666667,0.0,0.0,-0.2210605640634745,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,1.0,-0.6666666666666666,0.0,0.0,-0.1712545908114476,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,-0.5666666666666667,0.0,0.0,-0.3120106021758714,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,-0.7333333333333333,0.0,0.0,-0.06298073591573695,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,-0.8198046337554779,3.0,1.0,0.4769463308156052,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,1.0,0.4,1.0,0.0,2.9892592335943453,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,-0.2892730926477721,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,2.0,0.0,0.0,-0.041325964936594836,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,1.0,-1.6,4.0,2.0,0.7333734668422146,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,-0.3333333333333333,0.0,0.0,-0.1712545908114476,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.06603715031068873,0.0,0.0,-0.2990177395883861,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,1.0,1.0,0.0,0.5000433095419583,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,1.0,-1.4,0.0,2.0,0.5108706950315294,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,-0.6666666666666666,0.0,0.0,-0.1712545908114476,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.26666666666666666,0.0,0.0,-0.09438015383549303,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,-0.32029904730901393,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,1.0,-0.5269523199964458,1.0,0.0,0.04529311897997366,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,-0.1712545908114476,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,-0.4666666666666667,0.0,0.0,-0.31742429492065694,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.06666666666666667,0.0,0.0,-0.31309334072482853,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,1.0,2.0,0.0,3.27185399487215,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
246,0.0,-0.26666666666666666,0.0,0.0,-0.2892730926477721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,1.0,-0.3333333333333333,0.0,2.0,0.001983577021689412,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,1.0,0.5333333333333333,1.0,1.0,1.6500935486106298,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
249,0.0,1.6666666666666667,1.0,0.0,0.5000433095419583,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.04988189945533937,0.0,0.0,-0.3120106021758714,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,1.0,1.0,-0.17287869863488323,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
252,0.0,2.2,0.0,0.0,0.5238635576190146,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.06666666666666667,1.0,0.0,0.07127884415494427,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.8,0.0,2.0,0.24938933545838812,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,1.0,0.0,0.0,2.0,0.03428383341417777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,1.0,0.531258887197895,0.0,0.0,2.8041109417226804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,1.0,0.06666666666666667,0.0,0.0,3.120270598018155,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
258,1.0,0.4,0.0,0.0,21.56273820248077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,1.0,1.4,0.0,1.0,0.5000433095419583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,0.1536950380776446,0.0,0.0,-0.29035583119672925,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,1.0,-1.7333333333333334,4.0,2.0,0.7333734668422146,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,1.5333333333333334,1.0,1.0,2.8236002356039083,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
263,0.0,0.7333333333333333,0.0,0.0,-0.6260047813734322,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.17004254184022471,0.0,0.0,-0.29035583119672925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.4666666666666667,0.0,0.0,-0.1712545908114476,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,-0.8666666666666667,4.0,1.0,1.092842665095974,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,1.0,-0.26666666666666666,1.0,0.0,-0.2892730926477721,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,1.0,1.9333333333333333,0.0,1.0,6.020385801399765,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
269,1.0,0.4,0.0,0.0,5.248211315917122,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
270,0.0,1.0721124997560756,0.0,0.0,0.7165910193333795,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,1.0,-0.26666666666666666,0.0,0.0,-0.6260047813734322,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,1.0,0.8,0.0,1.0,0.21853128681311065,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.5333333333333333,0.0,1.0,0.6602886147876099,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
274,1.0,-0.24817201903287486,0.0,0.0,-0.29035583119672925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,1.0,2.2666666666666666,1.0,0.0,2.7503334834730784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
276,0.0,1.0666666666666667,0.0,0.0,-0.29035583119672925,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.4394714874038205,0.0,0.0,-0.6260047813734322,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,-1.4666666666666666,4.0,1.0,0.6353856281615965,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,1.0,0.4,1.0,1.0,0.25101344328182384,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,2.4,0.0,0.0,-0.29035583119672925,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,-0.06666666666666667,0.0,0.0,-0.2858429769246761,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,-0.8666666666666667,0.0,0.0,-0.21456413276973182,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,1.0,-0.6666666666666666,0.0,0.0,-0.277362968609244,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0.0,1.0753167148765888,0.0,0.0,0.5000433095419583,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.26666666666666666,0.0,0.0,-0.2508358741597949,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,1.0,0.06666666666666667,0.0,0.0,-0.21456413276973182,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,-0.4666666666666667,0.0,0.0,-0.2840412999792114,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,1.0,0.8666666666666667,0.0,0.0,-0.06298073591573695,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,1.0,-0.4666666666666667,0.0,0.0,-0.29035583119672925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,1.0,-0.2,0.0,0.0,2.7889526020372806,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,1.0,-0.6666666666666666,1.0,0.0,3.3185936525535307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.4666666666666667,0.0,0.0,-0.06839442866052249,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
293,0.0,-0.3333333333333333,0.0,0.0,-0.2427153350426166,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,-0.3333333333333333,0.0,0.0,-0.2840412999792114,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0.0,0.9661160305147954,0.0,0.0,0.5745703693437738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,-0.36666666666666664,0.0,0.0,-0.3129114406486037,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,-1.8,1.0,2.0,5.937556302404546,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
298,1.0,0.6032644704414897,0.0,0.0,0.6949362483542374,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
299,1.0,1.4,0.0,1.0,10.094007691774651,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
300,1.0,-0.24817201903287486,0.0,0.0,-0.29035583119672925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,1.0,-0.8220801247225971,2.0,0.0,0.38094206915667655,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,-0.6666666666666666,0.0,0.0,-0.6260047813734322,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,1.0,0.2557201135115543,0.0,0.0,-0.09113193818862174,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
304,0.0,0.049369225036057195,0.0,0.0,-0.277362968609244,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,1.0,-1.8719999999999999,1.0,2.0,5.937556302404546,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
306,1.0,0.5109548654123458,0.0,0.0,4.1763001524495875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,1.0,-0.8,1.0,0.0,4.090404337883722,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.06666666666666667,1.0,0.0,0.4134242256253898,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,1.0,0.06666666666666667,0.0,0.0,1.8395727946781235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
310,1.0,-0.3333333333333333,0.0,0.0,2.9755431016561564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
311,1.0,-0.7333333333333333,2.0,2.0,10.737336289931397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,-0.2,1.0,1.0,0.5000433095419583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0.0,-0.06666666666666667,0.0,0.0,-0.2840412999792114,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.9333333333333333,1.0,1.0,0.5108706950315294,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,1.0,-0.2,0.0,0.0,-0.2858429769246761,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,1.0,-0.3333333333333333,1.0,0.0,0.5000433095419583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,1.6666666666666667,0.0,0.0,-0.01967119395745271,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,1.0,0.13333333333333333,0.0,2.0,6.51429647980043,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
319,1.0,0.7333333333333333,1.0,1.0,5.199128612015799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
320,0.0,-0.4666666666666667,0.0,0.0,-0.3120106021758714,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,0.0,-0.13333333333333333,0.0,0.0,-0.2840412999792114,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,1.0,0.06666666666666667,0.0,0.0,-0.09113193818862174,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,1.0,-0.4666666666666667,1.0,1.0,0.629971935416811,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0.0,-2.2863901397122586,8.0,2.0,2.3861738618252373,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,1.0,0.4666666666666667,0.0,0.0,5.248211315917122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
326,0.0,2.1333333333333333,0.0,0.0,-0.35586151340863414,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,1.0,0.4666666666666667,0.0,0.0,-0.06298073591573695,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
328,1.0,0.13333333333333333,1.0,1.0,0.26292356732035194,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,1.0,-0.8666666666666667,0.0,1.0,1.8850478137343218,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
330,1.0,-0.805732620960017,2.0,0.0,0.38094206915667655,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.0,1.1,0.0,0.0,0.6083171644376689,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
332,0.0,0.6,0.0,1.0,6.020385801399765,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
333,0.0,-0.8666666666666667,2.0,0.0,0.15356697387568427,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,1.0,0.3306491386946509,1.0,0.0,5.162315501351258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.04946804303037382,0.0,0.0,-0.2840412999792114,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,1.0,0.0,2.2584107130482987,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
337,1.0,0.8,0.0,0.0,5.199128612015799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
338,1.0,1.0666666666666667,0.0,0.0,-0.277362968609244,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,1.0666666666666667,0.0,0.0,0.9114839581456586,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
340,1.0,-1.8,1.0,1.0,0.5000433095419583,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
341,1.0,-0.3333333333333333,3.0,2.0,10.764404753655324,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
342,0.0,-0.06666666666666667,0.0,0.0,-0.06298073591573695,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0.0,-0.26666666666666666,0.0,0.0,-0.06298073591573695,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0.0,0.4666666666666667,0.0,0.0,-0.06298073591573695,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,1.0,-0.3333333333333333,0.0,0.0,-0.06298073591573695,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
346,1.0,0.7333333333333333,0.0,0.0,-0.06298073591573695,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
